, 8,1423954680408,acc,z,9.959879
, 9,1423954680427,acc,x,0.19153613
, 9,1423954680428,acc,y,0.34476504
, 9,1423954680428,acc,z,10.036493
, 10,1423954680447,acc,x,0.11492168
, 10,1423954680447,acc,y,0.38307226
, 10,1423954680447,acc,z,9.80665
, 11,1423954680473,acc,x,0.19153613
, 11,1423954680474,acc,y,0.38307226
, 11,1423954680474,acc,z,9.998186
, 12,1423954680487,acc,x,0.11492168
, 12,1423954680487,acc,y,0.34476504
, 12,1423954680487,acc,z,9.844957
, 13,1423954680509,acc,x,0.19153613
, 13,1423954680509,acc,y,0.34476504
, 13,1423954680509,acc,z,9.998186
, 14,1423954680512,rot,a,-63.950685538425034
, 14,1423954680512,rot,p,-2.125903636242462
, 14,1423954680512,rot,r,-0.9570090740702805
, 15,1423954680527,acc,x,0.15322891
, 15,1423954680527,acc,y,0.34476504
, 15,1423954680527,acc,z,9.959879
, 16,1423954680548,acc,x,0.19153613
, 16,1423954680548,acc,y,0.34476504
, 16,1423954680548,acc,z,9.998186
, 17,1423954680567,acc,x,0.15322891
, 17,1423954680567,acc,y,0.34476504
, 17,1423954680567,acc,z,9.921572
, 18,1423954680588,acc,x,0.15322891
, 18,1423954680589,acc,y,0.38307226
, 18,1423954680589,acc,z,9.921572
, 19,1423954680608,acc,x,0.15322891
, 19,1423954680608,acc,y,0.34476504
, 19,1423954680608,acc,z,9.959879
, 20,1423954680647,acc,x,0.15322891
, 20,1423954680647,acc,y,0.38307226
, 20,1423954680647,acc,z,9.921572
, 21,1423954680673,acc,x,0.15322891
, 21,1423954680673,acc,y,0.34476504
, 21,1423954680673,acc,z,9.921572
, 22,1423954680688,acc,x,0.15322891
, 22,1423954680688,acc,y,0.38307226
, 22,1423954680688,acc,z,9.998186
, 23,1423954680708,acc,x,0.15322891
, 23,1423954680708,acc,y,0.34476504
, 23,1423954680712,acc,z,9.959879
, 24,1423954680712,rot,a,-63.27675077301988
, 24,1423954680713,rot,p,-2.066714284112189
, 24,1423954680713,rot,r,-1.004617093410856
, 25,1423954680747,acc,x,0.15322891
, 25,1423954680748,acc,y,0.38307226
, 25,1423954680748,acc,z,9.921572
, 26,1423954680767,acc,x,0.15322891
, 26,1423954680767,acc,y,0.34476504
, 26,1423954680767,acc,z,9.921572
, 27,1423954680807,acc,x,0.15322891
, 27,1423954680807,acc,y,0.34476504
, 27,1423954680807,acc,z,9.959879
, 28,1423954680828,acc,x,0.15322891
, 28,1423954680828,acc,y,0.38307226
, 28,1423954680829,acc,z,9.959879
, 29,1423954680849,acc,x,0.15322891
, 29,1423954680850,acc,y,0.38307226
, 29,1423954680866,acc,z,9.921572
, 30,1423954680867,acc,x,0.15322891
, 30,1423954680868,acc,y,0.34476504
, 30,1423954680868,acc,z,9.959879
, 31,1423954680887,acc,x,0.15322891
, 31,1423954680887,acc,y,0.38307226
, 31,1423954680888,acc,z,9.921572
, 32,1423954680911,acc,x,0.15322891
, 32,1423954680911,acc,y,0.38307226
, 32,1423954680912,acc,z,9.959879
, 33,1423954680912,rot,a,-63.48254437271236
, 33,1423954680912,rot,p,-2.0805789277970805
, 33,1423954680913,rot,r,-1.0102680077319839
, 34,1423954680927,acc,x,0.15322891
, 34,1423954680927,acc,y,0.34476504
, 34,1423954680927,acc,z,9.959879
, 35,1423954680967,acc,x,0.15322891
, 35,1423954680967,acc,y,0.34476504
, 35,1423954680967,acc,z,9.921572
, 36,1423954680977,acc,x,0.15322891
, 36,1423954680977,acc,y,0.38307226
, 36,1423954680977,acc,z,9.921572
, 37,1423954680997,acc,x,0.15322891
, 37,1423954680997,acc,y,0.34476504
, 37,1423954680997,acc,z,9.921572
, 38,1423954681017,acc,x,0.15322891
, 38,1423954681017,acc,y,0.38307226
, 38,1423954681017,acc,z,9.921572
, 39,1423954681037,acc,x,0.11492168
, 39,1423954681037,acc,y,0.38307226
, 39,1423954681037,acc,z,10.151415
, 40,1423954681057,acc,x,0.15322891
, 40,1423954681057,acc,y,0.34476504
, 40,1423954681057,acc,z,9.844957
, 41,1423954681077,acc,x,0.19153613
, 41,1423954681077,acc,y,0.34476504
, 41,1423954681077,acc,z,9.921572
, 42,1423954681097,acc,x,0.15322891
, 42,1423954681097,acc,y,0.34476504
, 42,1423954681097,acc,z,9.921572
, 43,1423954681117,acc,x,0.11492168
, 43,1423954681117,acc,y,0.38307226
, 43,1423954681117,acc,z,9.959879
, 44,1423954681128,rot,a,-63.643347516341976
, 44,1423954681128,rot,p,-2.0957148404412402
, 44,1423954681128,rot,r,-0.9663540535153273
, 45,1423954681137,acc,x,0.11492168
, 45,1423954681137,acc,y,0.34476504
, 45,1423954681137,acc,z,9.921572
, 46,1423954681158,acc,x,0.15322891
, 46,1423954681158,acc,y,0.38307226
, 46,1423954681158,acc,z,9.959879
, 47,1423954681177,acc,x,0.15322891
, 47,1423954681177,acc,y,0.34476504
, 47,1423954681177,acc,z,9.921572
, 48,1423954681197,acc,x,0.15322891
, 48,1423954681197,acc,y,0.38307226
, 48,1423954681197,acc,z,9.959879
, 49,1423954681218,acc,x,0.11492168
, 49,1423954681218,acc,y,0.34476504
, 49,1423954681218,acc,z,9.959879
, 50,1423954681245,acc,x,0.15322891
, 50,1423954681245,acc,y,0.38307226
, 50,1423954681245,acc,z,9.959879
, 51,1423954681258,acc,x,0.15322891
, 51,1423954681258,acc,y,0.34476504
, 51,1423954681258,acc,z,9.921572
, 52,1423954681279,acc,x,0.15322891
, 52,1423954681279,acc,y,0.38307226
, 52,1423954681280,acc,z,9.921572
, 53,1423954681297,acc,x,0.15322891
, 53,1423954681297,acc,y,0.34476504
, 53,1423954681297,acc,z,9.921572
, 54,1423954681328,acc,x,0.15322891
, 54,1423954681328,acc,y,0.38307226
, 54,1423954681328,acc,z,9.959879
, 55,1423954681328,rot,a,-63.13050959270073
, 55,1423954681328,rot,p,-2.1414747600027986
, 55,1423954681328,rot,r,-0.9764831173327505
, 56,1423954681337,acc,x,0.15322891
, 56,1423954681337,acc,y,0.34476504
, 56,1423954681337,acc,z,9.921572
, 57,1423954681377,acc,x,0.15322891
, 57,1423954681377,acc,y,0.38307226
, 57,1423954681377,acc,z,9.921572
, 58,1423954681397,acc,x,0.15322891
, 58,1423954681397,acc,y,0.34476504
, 58,1423954681397,acc,z,9.959879
, 59,1423954681419,acc,x,0.15322891
, 59,1423954681419,acc,y,0.34476504
, 59,1423954681419,acc,z,9.921572
, 60,1423954681437,acc,x,0.15322891
, 60,1423954681437,acc,y,0.38307226
, 60,1423954681437,acc,z,9.921572
, 61,1423954681461,acc,x,0.15322891
, 61,1423954681461,acc,y,0.34476504
, 61,1423954681465,acc,z,9.921572
, 62,1423954681477,acc,x,0.15322891
, 62,1423954681477,acc,y,0.34476504
, 62,1423954681477,acc,z,9.959879
, 63,1423954681517,acc,x,0.11492168
, 63,1423954681517,acc,y,0.38307226
, 63,1423954681517,acc,z,9.921572
, 64,1423954681530,rot,a,-62.5753518169621
, 64,1423954681530,rot,p,-2.14421451963362
, 64,1423954681531,rot,r,-0.9902362368351001
, 65,1423954681537,acc,x,0.15322891
, 65,1423954681537,acc,y,0.34476504
, 65,1423954681537,acc,z,9.921572
, 66,1423954681557,acc,x,0.15322891
, 66,1423954681558,acc,y,0.38307226
, 66,1423954681558,acc,z,9.921572
, 67,1423954681578,acc,x,0.15322891
, 67,1423954681578,acc,y,0.34476504
, 67,1423954681579,acc,z,9.921572
, 68,1423954681618,acc,x,0.15322891
, 68,1423954681618,acc,y,0.38307226
, 68,1423954681618,acc,z,9.921572
, 69,1423954681641,acc,x,0.15322891
, 69,1423954681642,acc,y,0.34476504
, 69,1423954681643,acc,z,9.921572
, 70,1423954681728,rot,a,-62.14108838953269
, 70,1423954681728,rot,p,-2.1409025182163983
, 70,1423954681728,rot,r,-0.9856711091485928
, 71,1423954681737,acc,x,0.15322891
, 71,1423954681737,acc,y,0.38307226
, 71,1423954681737,acc,z,9.921572
, 72,1423954681757,acc,x,0.15322891
, 72,1423954681757,acc,y,0.34476504
, 72,1423954681757,acc,z,9.921572
, 73,1423954681798,acc,x,0.15322891
, 73,1423954681798,acc,y,0.38307226
, 73,1423954681798,acc,z,9.921572
, 74,1423954681838,acc,x,0.15322891
, 74,1423954681838,acc,y,0.34476504
, 74,1423954681838,acc,z,9.921572
, 75,1423954681857,acc,x,0.11492168
, 75,1423954681857,acc,y,0.34476504
, 75,1423954681857,acc,z,9.921572
, 76,1423954681877,acc,x,0.15322891
, 76,1423954681878,acc,y,0.34476504
, 76,1423954681878,acc,z,9.921572
, 77,1423954681917,acc,x,0.15322891
, 77,1423954681917,acc,y,0.34476504
, 77,1423954681917,acc,z,9.883265
, 78,1423954681928,rot,a,-61.81410674339667
, 78,1423954681928,rot,p,-2.150507258293317
, 78,1423954681928,rot,r,-0.9758325418143068
, 79,1423954681937,acc,x,0.15322891
, 79,1423954681937,acc,y,0.34476504
, 79,1423954681938,acc,z,9.921572
, 80,1423954682078,acc,x,0.15322891
, 80,1423954682078,acc,y,0.38307226
, 80,1423954682078,acc,z,9.883265
, 81,1423954682097,acc,x,0.15322891
, 81,1423954682098,acc,y,0.34476504
, 81,1423954682098,acc,z,9.883265
, 82,1423954682128,rot,a,-61.40579803481331
, 82,1423954682128,rot,p,-2.141705492330698
, 82,1423954682128,rot,r,-0.9949630479058662
, 83,1423954682137,acc,x,0.15322891
, 83,1423954682137,acc,y,0.38307226
, 83,1423954682137,acc,z,9.883265
, 84,1423954682178,acc,x,0.15322891
, 84,1423954682178,acc,y,0.34476504
, 84,1423954682178,acc,z,9.883265
, 85,1423954682198,acc,x,0.15322891
, 85,1423954682198,acc,y,0.38307226
, 85,1423954682198,acc,z,9.883265
, 86,1423954682217,acc,x,0.15322891
, 86,1423954682218,acc,y,0.34476504
, 86,1423954682218,acc,z,9.921572
, 87,1423954682237,acc,x,0.15322891
, 87,1423954682237,acc,y,0.34476504
, 87,1423954682238,acc,z,9.883265
, 88,1423954682259,acc,x,0.15322891
, 88,1423954682259,acc,y,0.34476504
, 88,1423954682260,acc,z,9.921572
, 89,1423954682301,acc,x,0.15322891
, 89,1423954682301,acc,y,0.34476504
, 89,1423954682301,acc,z,9.883265
, 90,1423954682317,acc,x,0.15322891
, 90,1423954682317,acc,y,0.34476504
, 90,1423954682317,acc,z,9.921572
, 91,1423954682327,rot,a,-61.04997249981232
, 91,1423954682327,rot,p,-2.1466439325440287
, 91,1423954682327,rot,r,-1.0070117150451803
, 92,1423954682337,acc,x,0.15322891
, 92,1423954682337,acc,y,0.34476504
, 92,1423954682337,acc,z,9.883265
, 93,1423954682528,rot,a,-60.783670254262695
, 93,1423954682528,rot,p,-2.1422028154796395
, 93,1423954682528,rot,r,-1.027844325622248
, 94,1423954682727,rot,a,-60.6654328495406
, 94,1423954682728,rot,p,-2.150467771262178
, 94,1423954682728,rot,r,-1.0330218224565293
, 95,1423954682747,acc,x,0.15322891
, 95,1423954682747,acc,y,0.38307226
, 95,1423954682747,acc,z,9.883265
, 96,1423954682767,acc,x,0.15322891
, 96,1423954682767,acc,y,0.34476504
, 96,1423954682768,acc,z,9.883265
, 97,1423954682787,acc,x,0.15322891
, 97,1423954682787,acc,y,0.38307226
, 97,1423954682787,acc,z,9.883265
, 98,1423954682808,acc,x,0.15322891
, 98,1423954682808,acc,y,0.34476504
, 98,1423954682808,acc,z,9.883265
, 99,1423954682888,rot,a,-60.68654496426511
, 99,1423954682889,rot,p,-2.1340172606462025
, 99,1423954682889,rot,r,-1.0248916561883927
, 100,1423954683049,acc,x,0.15322891
, 100,1423954683049,acc,y,0.38307226
, 100,1423954683049,acc,z,9.844957
, 101,1423954683068,acc,x,0.15322891
, 101,1423954683068,acc,y,0.38307226
, 101,1423954683068,acc,z,9.883265
, 102,1423954683089,acc,x,0.15322891
, 102,1423954683089,acc,y,0.34476504
, 102,1423954683089,acc,z,9.883265
, 103,1423954683090,rot,a,-60.80215274615675
, 103,1423954683090,rot,p,-2.117336231145739
, 103,1423954683090,rot,r,-1.0249640135049125
, 104,1423954683107,acc,x,0.15322891
, 104,1423954683107,acc,y,0.38307226
, 104,1423954683107,acc,z,9.883265
, 105,1423954683128,acc,x,0.15322891
, 105,1423954683128,acc,y,0.34476504
, 105,1423954683128,acc,z,9.883265
, 106,1423954683187,acc,x,0.15322891
, 106,1423954683187,acc,y,0.34476504
, 106,1423954683187,acc,z,9.844957
, 107,1423954683208,acc,x,0.15322891
, 107,1423954683208,acc,y,0.34476504
, 107,1423954683208,acc,z,9.883265
, 108,1423954683298,acc,x,0.15322891
, 108,1423954683299,acc,y,0.38307226
, 108,1423954683299,acc,z,9.883265
, 109,1423954683299,rot,a,-60.87865769505006
, 109,1423954683301,rot,p,-2.0957643593127226
, 109,1423954683301,rot,r,-1.005271510910708
, 110,1423954683317,acc,x,0.15322891
, 110,1423954683317,acc,y,0.34476504
, 110,1423954683318,acc,z,9.883265
, 111,1423954683337,acc,x,0.15322891
, 111,1423954683338,acc,y,0.38307226
, 111,1423954683338,acc,z,9.883265
, 112,1423954683357,acc,x,0.15322891
, 112,1423954683357,acc,y,0.34476504
, 112,1423954683357,acc,z,9.883265
, 113,1423954683418,acc,x,0.15322891
, 113,1423954683418,acc,y,0.38307226
, 113,1423954683419,acc,z,9.883265
, 114,1423954683437,acc,x,0.15322891
, 114,1423954683438,acc,y,0.34476504
, 114,1423954683438,acc,z,9.883265
, 115,1423954683497,acc,x,0.15322891
, 115,1423954683497,acc,y,0.38307226
, 115,1423954683498,acc,z,9.844957
, 116,1423954683499,rot,a,-61.01242694994476
, 116,1423954683499,rot,p,-2.0979135210237496
, 116,1423954683499,rot,r,-1.0011387128543214
, 117,1423954683517,acc,x,0.15322891
, 117,1423954683517,acc,y,0.34476504
, 117,1423954683518,acc,z,9.883265
, 118,1423954683577,acc,x,0.15322891
, 118,1423954683578,acc,y,0.38307226
, 118,1423954683578,acc,z,9.883265
, 119,1423954683607,acc,x,0.15322891
, 119,1423954683607,acc,y,0.34476504
, 119,1423954683607,acc,z,9.883265
, 120,1423954683627,acc,x,0.15322891
, 120,1423954683627,acc,y,0.38307226
, 120,1423954683628,acc,z,9.883265
, 121,1423954683667,acc,x,0.15322891
, 121,1423954683668,acc,y,0.34476504
, 121,1423954683668,acc,z,9.883265
, 122,1423954683708,rot,a,-61.096062616331565
, 122,1423954683709,rot,p,-2.1096526952162975
, 122,1423954683709,rot,r,-0.9882243192377081
, 123,1423954683767,acc,x,0.15322891
, 123,1423954683767,acc,y,0.38307226
, 123,1423954683767,acc,z,9.883265
, 124,1423954683787,acc,x,0.15322891
, 124,1423954683788,acc,y,0.34476504
, 124,1423954683788,acc,z,9.883265
, 125,1423954683909,acc,x,0.15322891
, 125,1423954683909,acc,y,0.34476504
, 125,1423954683909,acc,z,9.921572
, 126,1423954683910,rot,a,-61.157254281105715
, 126,1423954683910,rot,p,-2.1073795228831527
, 126,1423954683910,rot,r,-0.9788693079523179
, 127,1423954683927,acc,x,0.15322891
, 127,1423954683927,acc,y,0.34476504
, 127,1423954683927,acc,z,9.883265
, 128,1423954683967,acc,x,0.15322891
, 128,1423954683967,acc,y,0.34476504
, 128,1423954683967,acc,z,9.921572
, 129,1423954683987,acc,x,0.15322891
, 129,1423954683988,acc,y,0.34476504
, 129,1423954683988,acc,z,9.883265
, 130,1423954684029,acc,x,0.15322891
, 130,1423954684031,acc,y,0.34476504
, 130,1423954684031,acc,z,9.921572
, 131,1423954684071,acc,x,0.15322891
, 131,1423954684071,acc,y,0.38307226
, 131,1423954684071,acc,z,9.883265
, 132,1423954684087,acc,x,0.15322891
, 132,1423954684088,acc,y,0.34476504
, 132,1423954684088,acc,z,9.883265
, 133,1423954684111,rot,a,-61.090373068752946
, 133,1423954684111,rot,p,-2.095951335741252
, 133,1423954684111,rot,r,-0.9909034609396457
, 134,1423954684127,acc,x,0.15322891
, 134,1423954684127,acc,y,0.38307226
, 134,1423954684128,acc,z,9.921572
, 135,1423954684147,acc,x,0.15322891
, 135,1423954684148,acc,y,0.34476504
, 135,1423954684152,acc,z,9.921572
, 136,1423954684187,acc,x,0.11492168
, 136,1423954684195,acc,y,0.34476504
, 136,1423954684195,acc,z,9.883265
, 137,1423954684210,acc,x,0.15322891
, 137,1423954684210,acc,y,0.34476504
, 137,1423954684210,acc,z,9.883265
, 138,1423954684269,acc,x,0.15322891
, 138,1423954684269,acc,y,0.34476504
, 138,1423954684269,acc,z,9.921572
, 139,1423954684310,acc,x,0.15322891
, 139,1423954684311,acc,y,0.34476504
, 139,1423954684311,acc,z,9.883265
, 140,1423954684311,rot,a,-61.04306034837227
, 140,1423954684311,rot,p,-2.0806608900671204
, 140,1423954684311,rot,r,-0.9922325730634478
, 141,1423954684327,acc,x,0.15322891
, 141,1423954684327,acc,y,0.34476504
, 141,1423954684327,acc,z,9.921572
, 142,1423954684349,acc,x,0.15322891
, 142,1423954684349,acc,y,0.34476504
, 142,1423954684349,acc,z,9.883265
, 143,1423954684467,acc,x,0.15322891
, 143,1423954684474,acc,y,0.34476504
, 143,1423954684475,acc,z,9.921572
, 144,1423954684508,acc,x,0.15322891
, 144,1423954684508,acc,y,0.34476504
, 144,1423954684508,acc,z,9.883265
, 145,1423954684509,rot,a,-61.00707891182464
, 145,1423954684509,rot,p,-2.065447710907975
, 145,1423954684509,rot,r,-0.9943001993912576
, 146,1423954684529,acc,x,0.15322891
, 146,1423954684529,acc,y,0.34476504
, 146,1423954684529,acc,z,9.921572
, 147,1423954684549,acc,x,0.15322891
, 147,1423954684549,acc,y,0.34476504
, 147,1423954684549,acc,z,9.883265
, 148,1423954684568,acc,x,0.15322891
, 148,1423954684568,acc,y,0.34476504
, 148,1423954684568,acc,z,9.921572
, 149,1423954684589,acc,x,0.15322891
, 149,1423954684589,acc,y,0.34476504
, 149,1423954684589,acc,z,9.883265
, 150,1423954684631,acc,x,0.15322891
, 150,1423954684631,acc,y,0.34476504
, 150,1423954684631,acc,z,9.921572
, 151,1423954684647,acc,x,0.15322891
, 151,1423954684647,acc,y,0.34476504
, 151,1423954684647,acc,z,9.883265
, 152,1423954684708,rot,a,-60.890255356260745
, 152,1423954684708,rot,p,-2.0494394550407575
, 152,1423954684708,rot,r,-1.012685040924522
, 153,1423954684911,rot,a,-60.72076421200688
, 153,1423954684912,rot,p,-2.038637297424971
, 153,1423954684912,rot,r,-0.9974649248545007
, 154,1423954685050,acc,x,0.19153613
, 154,1423954685050,acc,y,0.34476504
, 154,1423954685050,acc,z,9.883265
, 155,1423954685068,acc,x,0.15322891
, 155,1423954685068,acc,y,0.34476504
, 155,1423954685068,acc,z,9.883265
, 156,1423954685107,rot,a,-60.60496518481848
, 156,1423954685107,rot,p,-2.0375056204568645
, 156,1423954685107,rot,r,-0.9709978350989955
, 157,1423954685273,acc,x,0.15322891
, 157,1423954685274,acc,y,0.38307226
, 157,1423954685274,acc,z,9.883265
, 158,1423954685293,acc,x,0.15322891
, 158,1423954685293,acc,y,0.34476504
, 158,1423954685293,acc,z,9.883265
, 159,1423954685308,rot,a,-60.51357725372371
, 159,1423954685308,rot,p,-2.0385184094447304
, 159,1423954685309,rot,r,-0.9556730250356026
, 160,1423954685349,acc,x,0.15322891
, 160,1423954685349,acc,y,0.34476504
, 160,1423954685349,acc,z,9.844957
, 161,1423954685372,acc,x,0.15322891
, 161,1423954685372,acc,y,0.34476504
, 161,1423954685372,acc,z,9.883265
, 162,1423954685408,acc,x,0.15322891
, 162,1423954685408,acc,y,0.34476504
, 162,1423954685408,acc,z,9.844957
, 163,1423954685427,acc,x,0.15322891
, 163,1423954685427,acc,y,0.34476504
, 163,1423954685427,acc,z,9.883265
, 164,1423954685447,acc,x,0.15322891
, 164,1423954685448,acc,y,0.34476504
, 164,1423954685448,acc,z,9.844957
, 165,1423954685469,acc,x,0.15322891
, 165,1423954685469,acc,y,0.34476504
, 165,1423954685470,acc,z,9.883265
, 166,1423954685470,rot,a,-60.45475566459156
, 166,1423954685470,rot,p,-2.035806824344235
, 166,1423954685470,rot,r,-0.9525531226887877
, 167,1423954685587,acc,x,0.15322891
, 167,1423954685588,acc,y,0.34476504
, 167,1423954685588,acc,z,9.844957
, 168,1423954685607,acc,x,0.15322891
, 168,1423954685608,acc,y,0.34476504
, 168,1423954685608,acc,z,9.883265
, 169,1423954685627,acc,x,0.15322891
, 169,1423954685628,acc,y,0.34476504
, 169,1423954685628,acc,z,9.844957
, 170,1423954685668,acc,x,0.15322891
, 170,1423954685668,acc,y,0.34476504
, 170,1423954685668,acc,z,9.883265
, 171,1423954685669,rot,a,-60.49085321435508
, 171,1423954685669,rot,p,-2.0338559515625505
, 171,1423954685669,rot,r,-0.9414536384006938
, 172,1423954685687,acc,x,0.15322891
, 172,1423954685687,acc,y,0.34476504
, 172,1423954685687,acc,z,9.844957
, 173,1423954685707,acc,x,0.15322891
, 173,1423954685707,acc,y,0.34476504
, 173,1423954685708,acc,z,9.883265
, 174,1423954685767,acc,x,0.15322891
, 174,1423954685768,acc,y,0.34476504
, 174,1423954685768,acc,z,9.844957
, 175,1423954685788,acc,x,0.15322891
, 175,1423954685788,acc,y,0.34476504
, 175,1423954685788,acc,z,9.883265
, 176,1423954685807,acc,x,0.15322891
, 176,1423954685807,acc,y,0.34476504
, 176,1423954685808,acc,z,9.844957
, 177,1423954685870,acc,x,0.15322891
, 177,1423954685870,acc,y,0.34476504
, 177,1423954685870,acc,z,9.883265
, 178,1423954685875,rot,a,-60.5038305737781
, 178,1423954685876,rot,p,-2.024004684345276
, 178,1423954685876,rot,r,-0.901018598349101
, 179,1423954685897,acc,x,0.15322891
, 179,1423954685897,acc,y,0.34476504
, 179,1423954685897,acc,z,9.844957
, 180,1423954685909,acc,x,0.15322891
, 180,1423954685909,acc,y,0.34476504
, 180,1423954685909,acc,z,9.883265
, 181,1423954686008,acc,x,0.15322891
, 181,1423954686008,acc,y,0.34476504
, 181,1423954686008,acc,z,9.844957
, 182,1423954686028,acc,x,0.15322891
, 182,1423954686028,acc,y,0.34476504
, 182,1423954686028,acc,z,9.883265
, 183,1423954686069,rot,a,-60.43174475727779
, 183,1423954686069,rot,p,-2.0136464890255406
, 183,1423954686069,rot,r,-0.8825429900050694
, 184,1423954686107,acc,x,0.15322891
, 184,1423954686107,acc,y,0.34476504
, 184,1423954686107,acc,z,9.844957
, 185,1423954686127,acc,x,0.15322891
, 185,1423954686127,acc,y,0.34476504
, 185,1423954686127,acc,z,9.883265
, 186,1423954686213,acc,x,0.15322891
, 186,1423954686213,acc,y,0.34476504
, 186,1423954686213,acc,z,9.844957
, 187,1423954686227,acc,x,0.15322891
, 187,1423954686228,acc,y,0.34476504
, 187,1423954686228,acc,z,9.883265
, 188,1423954686278,rot,a,-60.43309030454428
, 188,1423954686278,rot,p,-2.0289166575755733
, 188,1423954686278,rot,r,-0.875588096521851
, 189,1423954686327,acc,x,0.15322891
, 189,1423954686327,acc,y,0.34476504
, 189,1423954686328,acc,z,9.844957
, 190,1423954686360,acc,x,0.15322891
, 190,1423954686360,acc,y,0.34476504
, 190,1423954686360,acc,z,9.883265
, 191,1423954686418,acc,x,0.15322891
, 191,1423954686418,acc,y,0.34476504
, 191,1423954686418,acc,z,9.844957
, 192,1423954686440,acc,x,0.11492168
, 192,1423954686440,acc,y,0.34476504
, 192,1423954686440,acc,z,9.883265
, 193,1423954686457,acc,x,0.15322891
, 193,1423954686457,acc,y,0.34476504
, 193,1423954686457,acc,z,9.844957
, 194,1423954686495,rot,a,-60.35546520462709
, 194,1423954686495,rot,p,-2.0206376145278715
, 194,1423954686495,rot,r,-0.8511308966513278
, 195,1423954686497,acc,x,0.15322891
, 195,1423954686497,acc,y,0.34476504
, 195,1423954686497,acc,z,9.883265
, 196,1423954686617,acc,x,0.15322891
, 196,1423954686618,acc,y,0.34476504
, 196,1423954686618,acc,z,9.844957
, 197,1423954686638,acc,x,0.11492168
, 197,1423954686638,acc,y,0.34476504
, 197,1423954686638,acc,z,9.883265
, 198,1423954686657,acc,x,0.15322891
, 198,1423954686657,acc,y,0.34476504
, 198,1423954686657,acc,z,9.883265
, 199,1423954686691,rot,a,-60.32000969264555
, 199,1423954686691,rot,p,-2.016333955020529
, 199,1423954686691,rot,r,-0.8469607993587706
, 200,1423954686737,acc,x,0.15322891
, 200,1423954686737,acc,y,0.34476504
, 200,1423954686737,acc,z,9.844957
, 201,1423954686757,acc,x,0.15322891
, 201,1423954686757,acc,y,0.34476504
, 201,1423954686757,acc,z,9.921572
, 202,1423954686777,acc,x,0.15322891
, 202,1423954686777,acc,y,0.34476504
, 202,1423954686777,acc,z,9.883265
, 203,1423954686797,acc,x,0.11492168
, 203,1423954686797,acc,y,0.34476504
, 203,1423954686797,acc,z,9.921572
, 204,1423954686817,acc,x,0.15322891
, 204,1423954686817,acc,y,0.34476504
, 204,1423954686817,acc,z,9.883265
, 205,1423954686837,acc,x,0.15322891
, 205,1423954686837,acc,y,0.34476504
, 205,1423954686837,acc,z,9.844957
, 206,1423954686857,acc,x,0.15322891
, 206,1423954686857,acc,y,0.34476504
, 206,1423954686857,acc,z,9.883265
, 207,1423954686880,acc,x,0.038307227
, 207,1423954686880,acc,y,0.34476504
, 207,1423954686880,acc,z,9.346964
, 208,1423954686888,rot,a,-60.2033568918109
, 208,1423954686888,rot,p,-2.0249197162506465
, 208,1423954686888,rot,r,-0.8254033883168881
, 209,1423954686897,acc,x,0.30645782
, 209,1423954686897,acc,y,0.34476504
, 209,1423954686897,acc,z,10.342952
, 210,1423954686917,acc,x,0.6512229
, 210,1423954686917,acc,y,0.34476504
, 210,1423954686917,acc,z,10.342952
, 211,1423954686937,acc,x,0.19153613
, 211,1423954686937,acc,y,0.34476504
, 211,1423954686937,acc,z,9.80665
, 212,1423954686957,acc,x,0.076614454
, 212,1423954686957,acc,y,0.34476504
, 212,1423954686958,acc,z,9.730036
, 213,1423954687052,acc,x,0.19153613
, 213,1423954687052,acc,y,0.34476504
, 213,1423954687052,acc,z,9.998186
, 214,1423954687052,acc,x,0.19153613
, 214,1423954687052,acc,y,0.34476504
, 214,1423954687052,acc,z,9.998186
, 215,1423954687053,acc,x,0.19153613
, 215,1423954687053,acc,y,0.34476504
, 215,1423954687053,acc,z,9.998186
, 216,1423954687053,acc,x,0.19153613
, 216,1423954687053,acc,y,0.34476504
, 216,1423954687055,acc,z,9.998186
]
